outlier,country,country_code,region,income_group,year,global_index,GOING PLACES,passport_as_man,travel_abroad_as_man,travel_outside_home_as_man,choose_place_to_live_as_man,STARTING A JOB,get_job_as_man,gender_discrimination_law,sexual_harassment_law,penal_civil_pains_sexual_harassment,GETTING PAID,equal_work_remuneration_law,night_hours_as_man,dangerous_arduous_morallyinappropiate_jobs_as_man,same_industries_as_man,GETTING MARRIED,no_law_obedience_to_husband,head_of_household_as_man,domestic_violence_legislation,divorce_judgment_as_man,remarry_as_man,HAVING_CHILDREN,14weeks_paid_leave,govern_paid_ifnot_available,paid_paternity_leave,paid_parental_leave,forbidden_dismiss_pregnant,RUNNING BUSINESS,sign_contract_as_man,register_business_as_man,open_bankaccount_as_man,law_credits_no_gender_discrimination,MANAGING ASSETS,married_couple_same_equal_ownership,sons_daughter_equalfor_inheritance,suviving_spuoses_equal_inheritance,married_couple_equal_administrative_authority,valuation_nonmonetary_contributions,GETTING A PENSION,fullpension_retire_same_ages_as_man,partialpension_retire_same_ages_as_man,mandatory_retirement_age_equal,pension_periods_childcare,is_outlier
NA,NA,AUS,OECD,High income,2015,96.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,AUS,OECD,High income,2016,96.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,AUS,OECD,High income,2017,96.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,AUS,OECD,High income,2018,96.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,AUT,OECD,High income,2009,94.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2010,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2011,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2012,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2013,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2014,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2015,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2016,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2017,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AUT,OECD,High income,2018,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2009,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2010,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2011,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2012,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2013,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2014,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2015,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2016,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2017,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,AZE,Europe & Central Asia,Upper middle income,2018,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,BHS,Latin America & Caribbean,High income,2009,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2010,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2011,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2012,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2013,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2014,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2015,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2016,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2017,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHS,Latin America & Caribbean,High income,2018,83.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BHR,Middle East & North Africa,High income,2009,43.13,75,No,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2010,28.75,25,No,Yes,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2011,28.75,25,No,Yes,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2012,28.75,25,No,Yes,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2013,28.75,25,No,Yes,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2014,35,25,No,Yes,No,No,25,No,Yes,No,No,25,No,Yes,No,No,0,No,No,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2015,35,25,No,Yes,No,No,25,No,Yes,No,No,25,No,Yes,No,No,0,No,No,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2016,35,25,No,Yes,No,No,25,No,Yes,No,No,25,No,Yes,No,No,0,No,No,No,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2017,37.5,25,No,Yes,No,No,25,No,Yes,No,No,25,No,Yes,No,No,20,No,No,Yes,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BHR,Middle East & North Africa,High income,2018,37.5,25,No,Yes,No,No,25,No,Yes,No,No,25,No,Yes,No,No,20,No,No,Yes,No,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2009,43.75,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2010,46.88,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2011,46.88,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2012,49.38,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,60,Yes,Yes,Yes,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2013,49.38,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,60,Yes,Yes,Yes,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2014,49.38,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,60,Yes,Yes,Yes,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2015,49.38,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,60,Yes,Yes,Yes,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2016,49.38,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,60,Yes,Yes,Yes,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2017,49.38,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,60,Yes,Yes,Yes,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BGD,South Asia,Lower middle income,2018,49.38,100,Yes,Yes,Yes,Yes,50,Yes,No,Yes,No,25,No,Yes,No,No,60,Yes,Yes,Yes,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,BRB,Latin America & Caribbean,High income,2009,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2010,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2011,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2012,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2013,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2014,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2015,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2016,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2017,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BRB,Latin America & Caribbean,High income,2018,73.75,75,No,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2009,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2010,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2011,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2012,73.13,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,Yes,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2013,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2014,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2015,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2016,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2017,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BLR,Europe & Central Asia,Upper middle income,2018,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,BEL,OECD,High income,2009,94.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BEL,OECD,High income,2010,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BEL,OECD,High income,2011,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BEL,OECD,High income,2012,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,BEL,OECD,High income,2013,97.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
